filename	scene_label
audio/metro_station-london-72-2056-a.wav	indoor
audio/shopping_mall-barcelona-125-3720-a.wav	indoor
audio/shopping_mall-london-131-3947-a.wav	indoor
audio/metro_station-prague-1118-43075-a.wav	indoor
audio/airport-lisbon-1000-40528-a.wav	indoor
audio/shopping_mall-vienna-139-4223-a.wav	indoor
audio/metro_station-barcelona-63-1901-a.wav	indoor
audio/airport-lisbon-1114-41503-a.wav	indoor
audio/shopping_mall-vienna-140-4274-a.wav	indoor
audio/airport-lyon-1101-41912-a.wav	indoor
audio/metro_station-barcelona-61-1845-a.wav	indoor
audio/metro_station-vienna-86-2352-a.wav	indoor
audio/metro_station-barcelona-62-1875-a.wav	indoor
audio/shopping_mall-lyon-1066-43777-a.wav	indoor
audio/metro_station-prague-1130-40960-a.wav	indoor
audio/metro_station-paris-82-2210-a.wav	indoor
audio/airport-london-6-304-a.wav	indoor
audio/airport-lisbon-1000-42274-a.wav	indoor
audio/airport-barcelona-1-86-a.wav	indoor
audio/metro_station-stockholm-85-2298-a.wav	indoor
audio/airport-stockholm-11-471-a.wav	indoor
audio/metro_station-prague-1118-42442-a.wav	indoor
audio/metro_station-prague-1130-41797-a.wav	indoor
audio/airport-prague-1015-41221-a.wav	indoor
audio/shopping_mall-prague-1009-40072-a.wav	indoor
audio/airport-lyon-1041-41843-a.wav	indoor
audio/metro_station-stockholm-83-2247-a.wav	indoor
audio/airport-barcelona-1-68-a.wav	indoor
audio/metro_station-lisbon-1007-40117-a.wav	indoor
audio/shopping_mall-helsinki-129-3874-a.wav	indoor
audio/airport-lyon-1041-41843-a.wav	indoor
audio/airport-lisbon-1114-43635-a.wav	indoor
audio/shopping_mall-barcelona-127-3776-a.wav	indoor
audio/shopping_mall-lisbon-1002-41425-a.wav	indoor
audio/metro_station-prague-1118-40273-a.wav	indoor
audio/metro_station-paris-80-2178-a.wav	indoor
audio/metro_station-vienna-88-2397-a.wav	indoor
audio/airport-lisbon-1114-42659-a.wav	indoor
audio/shopping_mall-barcelona-126-3764-a.wav	indoor
audio/shopping_mall-barcelona-127-3804-a.wav	indoor
audio/shopping_mall-stockholm-136-4135-a.wav	indoor
audio/metro_station-lyon-1077-43296-a.wav	indoor
audio/shopping_mall-lisbon-1137-43560-a.wav	indoor
audio/airport-prague-1023-40879-a.wav	indoor
audio/metro_station-helsinki-67-1987-a.wav	indoor
audio/metro_station-lyon-1010-44050-a.wav	indoor
audio/airport-stockholm-11-475-a.wav	indoor
audio/airport-lisbon-1122-40971-a.wav	indoor
audio/shopping_mall-lisbon-1125-42409-a.wav	indoor
audio/airport-vienna-14-594-a.wav	indoor
audio/metro_station-barcelona-62-1874-a.wav	indoor
audio/shopping_mall-london-131-3918-a.wav	indoor
audio/shopping_mall-stockholm-135-4079-a.wav	indoor
audio/airport-lyon-1101-44070-a.wav	indoor
audio/metro_station-lyon-1077-40115-a.wav	indoor
audio/shopping_mall-helsinki-129-3853-a.wav	indoor
audio/airport-lisbon-1114-41658-a.wav	indoor
audio/shopping_mall-stockholm-137-4167-a.wav	indoor
audio/shopping_mall-barcelona-126-3741-a.wav	indoor
audio/metro_station-paris-79-2157-a.wav	indoor
audio/metro_station-barcelona-61-1841-a.wav	indoor
audio/metro_station-london-73-2074-a.wav	indoor
audio/shopping_mall-stockholm-136-4130-a.wav	indoor
audio/metro_station-lisbon-1020-41453-a.wav	indoor
audio/shopping_mall-barcelona-125-3699-a.wav	indoor
audio/shopping_mall-paris-132-3968-a.wav	indoor
audio/metro_station-prague-1019-43758-a.wav	indoor
audio/shopping_mall-vienna-138-4194-a.wav	indoor
audio/airport-paris-9-414-a.wav	indoor
audio/shopping_mall-lyon-1066-43040-a.wav	indoor
audio/shopping_mall-lyon-1066-42185-a.wav	indoor
audio/shopping_mall-barcelona-126-3753-a.wav	indoor
audio/metro_station-vienna-87-2368-a.wav	indoor
audio/shopping_mall-paris-132-3967-a.wav	indoor
audio/metro_station-paris-80-2170-a.wav	indoor
audio/metro_station-prague-1019-42458-a.wav	indoor
audio/shopping_mall-lyon-1043-42466-a.wav	indoor
audio/airport-stockholm-10-448-a.wav	indoor
audio/metro_station-vienna-86-2330-a.wav	indoor
audio/shopping_mall-lisbon-1125-40521-a.wav	indoor
audio/shopping_mall-lisbon-1002-41485-a.wav	indoor
audio/metro_station-prague-1019-43831-a.wav	indoor
audio/metro_station-lisbon-1007-42412-a.wav	indoor
audio/metro_station-stockholm-85-2290-a.wav	indoor
audio/metro_station-vienna-86-2353-a.wav	indoor
audio/shopping_mall-lisbon-1125-43212-a.wav	indoor
audio/shopping_mall-helsinki-129-3867-a.wav	indoor
audio/shopping_mall-paris-132-3994-a.wav	indoor
audio/shopping_mall-vienna-138-4203-a.wav	indoor
audio/airport-lisbon-1122-40344-a.wav	indoor
audio/shopping_mall-vienna-139-4240-a.wav	indoor
audio/shopping_mall-barcelona-125-3707-a.wav	indoor
audio/shopping_mall-barcelona-126-3759-a.wav	indoor
audio/metro_station-stockholm-85-2286-a.wav	indoor
audio/metro_station-stockholm-85-2306-a.wav	indoor
audio/airport-barcelona-2-102-a.wav	indoor
audio/shopping_mall-lisbon-1137-43106-a.wav	indoor
audio/airport-lyon-1101-43728-a.wav	indoor
audio/metro_station-london-76-2112-a.wav	indoor
audio/metro_station-stockholm-85-2305-a.wav	indoor
audio/shopping_mall-helsinki-130-3895-a.wav	indoor
audio/metro_station-london-68-2015-a.wav	indoor
audio/airport-paris-7-319-a.wav	indoor
audio/shopping_mall-paris-133-3999-a.wav	indoor
audio/airport-helsinki-3-135-a.wav	indoor
audio/shopping_mall-helsinki-130-3894-a.wav	indoor
audio/metro_station-helsinki-65-1967-a.wav	indoor
audio/metro_station-lisbon-1021-42911-a.wav	indoor
audio/shopping_mall-vienna-138-4198-a.wav	indoor
audio/metro_station-lisbon-1020-40321-a.wav	indoor
audio/shopping_mall-barcelona-126-3755-a.wav	indoor
audio/metro_station-helsinki-67-1994-a.wav	indoor
audio/airport-paris-7-308-a.wav	indoor
audio/metro_station-helsinki-64-1935-a.wav	indoor
audio/airport-lyon-1095-41597-a.wav	indoor
audio/airport-lyon-1041-44042-a.wav	indoor
audio/airport-vienna-14-566-a.wav	indoor
audio/metro_station-paris-79-2156-a.wav	indoor
audio/airport-lisbon-1000-40849-a.wav	indoor
audio/airport-lisbon-1000-41698-a.wav	indoor
audio/shopping_mall-vienna-139-4214-a.wav	indoor
audio/shopping_mall-stockholm-137-4171-a.wav	indoor
audio/metro_station-stockholm-83-2246-a.wav	indoor
audio/metro_station-barcelona-61-1826-a.wav	indoor
audio/shopping_mall-prague-1053-41489-a.wav	indoor
audio/shopping_mall-stockholm-135-4091-a.wav	indoor
audio/metro_station-london-72-2050-a.wav	indoor
audio/airport-stockholm-10-424-a.wav	indoor
audio/metro_station-lisbon-1020-42471-a.wav	indoor
audio/airport-helsinki-3-143-a.wav	indoor
audio/airport-stockholm-10-417-a.wav	indoor
audio/metro_station-stockholm-85-2317-a.wav	indoor
audio/metro_station-stockholm-83-2219-a.wav	indoor
audio/shopping_mall-prague-1009-42037-a.wav	indoor
audio/shopping_mall-helsinki-130-3896-a.wav	indoor
audio/metro_station-prague-1019-43647-a.wav	indoor
audio/airport-london-6-290-a.wav	indoor
audio/airport-helsinki-3-138-a.wav	indoor
audio/shopping_mall-paris-133-4003-a.wav	indoor
audio/airport-vienna-14-594-a.wav	indoor
audio/metro_station-prague-1118-42721-a.wav	indoor
audio/metro_station-vienna-86-2324-a.wav	indoor
audio/airport-prague-1069-43322-a.wav	indoor
audio/airport-paris-7-314-a.wav	indoor
audio/metro_station-barcelona-63-1906-a.wav	indoor
audio/airport-paris-8-356-a.wav	indoor
audio/airport-helsinki-4-194-a.wav	indoor
audio/metro_station-barcelona-61-1843-a.wav	indoor
audio/airport-helsinki-3-112-a.wav	indoor
audio/metro_station-lisbon-1021-42697-a.wav	indoor
audio/shopping_mall-london-131-3944-a.wav	indoor
audio/shopping_mall-paris-132-3984-a.wav	indoor
audio/metro_station-prague-1118-41688-a.wav	indoor
audio/metro_station-helsinki-64-1931-a.wav	indoor
audio/airport-lyon-1101-43728-a.wav	indoor
audio/shopping_mall-helsinki-130-3884-a.wav	indoor
audio/metro_station-stockholm-84-2282-a.wav	indoor
audio/shopping_mall-vienna-139-4225-a.wav	indoor
audio/shopping_mall-lisbon-1137-40621-a.wav	indoor
audio/shopping_mall-vienna-140-4249-a.wav	indoor
audio/shopping_mall-london-131-3921-a.wav	indoor
audio/shopping_mall-vienna-138-4176-a.wav	indoor
audio/airport-stockholm-10-433-a.wav	indoor
audio/airport-london-6-276-a.wav	indoor
audio/airport-paris-7-333-a.wav	indoor
audio/airport-paris-9-413-a.wav	indoor
audio/shopping_mall-lyon-1043-40060-a.wav	indoor
audio/airport-prague-1034-40148-a.wav	indoor
audio/metro_station-london-68-2016-a.wav	indoor
audio/shopping_mall-lisbon-1002-43065-a.wav	indoor
audio/shopping_mall-vienna-140-4278-a.wav	indoor
audio/shopping_mall-barcelona-126-3749-a.wav	indoor
audio/metro_station-london-74-2088-a.wav	indoor
audio/shopping_mall-barcelona-126-3768-a.wav	indoor
audio/airport-vienna-14-582-a.wav	indoor
audio/shopping_mall-prague-1009-41820-a.wav	indoor
audio/shopping_mall-barcelona-127-3800-a.wav	indoor
audio/metro_station-helsinki-64-1934-a.wav	indoor
audio/metro_station-paris-80-2178-a.wav	indoor
audio/airport-stockholm-12-487-a.wav	indoor
audio/metro_station-paris-82-2202-a.wav	indoor
audio/metro_station-lyon-1010-41397-a.wav	indoor
audio/shopping_mall-stockholm-135-4088-a.wav	indoor
audio/airport-paris-9-388-a.wav	indoor
audio/shopping_mall-stockholm-135-4084-a.wav	indoor
audio/shopping_mall-london-131-3928-a.wav	indoor
audio/metro_station-vienna-88-2401-a.wav	indoor
audio/airport-helsinki-4-188-a.wav	indoor
audio/shopping_mall-prague-1031-42515-a.wav	indoor
audio/metro_station-helsinki-64-1913-a.wav	indoor
audio/airport-lisbon-1122-43307-a.wav	indoor
audio/airport-helsinki-4-187-a.wav	indoor
audio/metro_station-vienna-87-2387-a.wav	indoor
audio/airport-paris-7-329-a.wav	indoor
audio/airport-lisbon-1000-41312-a.wav	indoor
audio/metro_station-london-69-2028-a.wav	indoor
audio/shopping_mall-stockholm-135-4097-a.wav	indoor
audio/airport-stockholm-11-467-a.wav	indoor
audio/metro_station-paris-81-2187-a.wav	indoor
audio/shopping_mall-helsinki-128-3841-a.wav	indoor
audio/shopping_mall-paris-133-4009-a.wav	indoor
audio/metro_station-lisbon-1020-42702-a.wav	indoor
audio/airport-helsinki-3-153-a.wav	indoor
audio/airport-london-5-244-a.wav	indoor
audio/airport-prague-1069-44057-a.wav	indoor
audio/metro_station-vienna-88-2394-a.wav	indoor
audio/airport-vienna-13-544-a.wav	indoor
audio/airport-lisbon-1122-40660-a.wav	indoor
audio/metro_station-vienna-87-2378-a.wav	indoor
audio/airport-lisbon-1000-40073-a.wav	indoor
audio/metro_station-vienna-86-2354-a.wav	indoor
audio/metro_station-london-75-2098-a.wav	indoor
audio/airport-prague-1034-43125-a.wav	indoor
audio/metro_station-lisbon-1021-41779-a.wav	indoor
audio/airport-prague-1069-41895-a.wav	indoor
audio/metro_station-helsinki-64-1930-a.wav	indoor
audio/metro_station-london-75-2095-a.wav	indoor
audio/airport-barcelona-2-110-a.wav	indoor
audio/shopping_mall-prague-1053-43368-a.wav	indoor
audio/metro_station-barcelona-63-1893-a.wav	indoor
audio/metro_station-lisbon-1007-40235-a.wav	indoor
audio/metro_station-lyon-1028-41280-a.wav	indoor
audio/shopping_mall-vienna-139-4233-a.wav	indoor
audio/shopping_mall-stockholm-136-4111-a.wav	indoor
audio/shopping_mall-barcelona-127-3788-a.wav	indoor
audio/metro_station-london-76-2109-a.wav	indoor
audio/shopping_mall-stockholm-136-4130-a.wav	indoor
audio/shopping_mall-prague-1009-40255-a.wav	indoor
audio/shopping_mall-prague-1031-42056-a.wav	indoor
audio/shopping_mall-helsinki-128-3807-a.wav	indoor
audio/airport-london-5-249-a.wav	indoor
audio/shopping_mall-stockholm-136-4111-a.wav	indoor
audio/airport-london-5-248-a.wav	indoor
audio/shopping_mall-stockholm-136-4119-a.wav	indoor
audio/metro_station-vienna-87-2367-a.wav	indoor
audio/metro_station-lyon-1028-42814-a.wav	indoor
audio/shopping_mall-prague-1009-41442-a.wav	indoor
audio/shopping_mall-vienna-138-4204-a.wav	indoor
audio/shopping_mall-stockholm-136-4110-a.wav	indoor
audio/airport-helsinki-3-121-a.wav	indoor
audio/airport-stockholm-11-457-a.wav	indoor
audio/metro_station-stockholm-83-2241-a.wav	indoor
audio/metro_station-helsinki-65-1945-a.wav	indoor
audio/metro_station-barcelona-63-1888-a.wav	indoor
audio/airport-paris-9-393-a.wav	indoor
audio/airport-barcelona-1-36-a.wav	indoor
audio/airport-vienna-14-585-a.wav	indoor
audio/airport-helsinki-4-214-a.wav	indoor
audio/airport-helsinki-4-199-a.wav	indoor
audio/shopping_mall-paris-134-4065-a.wav	indoor
audio/shopping_mall-stockholm-135-4091-a.wav	indoor
audio/airport-vienna-13-519-a.wav	indoor
audio/shopping_mall-helsinki-128-3834-a.wav	indoor
audio/metro_station-vienna-88-2394-a.wav	indoor
audio/airport-lisbon-1122-40334-a.wav	indoor
audio/airport-lyon-1101-42343-a.wav	indoor
audio/shopping_mall-paris-133-4029-a.wav	indoor
audio/shopping_mall-lisbon-1125-43134-a.wav	indoor
audio/airport-prague-1069-40151-a.wav	indoor
audio/metro_station-paris-78-2130-a.wav	indoor
audio/airport-lyon-1041-41176-a.wav	indoor
audio/shopping_mall-prague-1031-43971-a.wav	indoor
audio/metro_station-vienna-88-2409-a.wav	indoor
audio/airport-stockholm-11-458-a.wav	indoor
audio/airport-prague-1034-43157-a.wav	indoor
audio/airport-lisbon-1122-43712-a.wav	indoor
audio/metro_station-vienna-87-2368-a.wav	indoor
audio/airport-prague-1034-40148-a.wav	indoor
audio/shopping_mall-lyon-1043-42035-a.wav	indoor
audio/airport-london-6-266-a.wav	indoor
audio/shopping_mall-stockholm-135-4090-a.wav	indoor
audio/shopping_mall-vienna-139-4226-a.wav	indoor
audio/shopping_mall-prague-1053-40122-a.wav	indoor
audio/shopping_mall-stockholm-136-4115-a.wav	indoor
audio/shopping_mall-lyon-1043-40615-a.wav	indoor
audio/shopping_mall-lyon-1043-43179-a.wav	indoor
audio/airport-stockholm-11-460-a.wav	indoor
audio/airport-lisbon-1114-43900-a.wav	indoor
audio/metro_station-stockholm-84-2275-a.wav	indoor
audio/metro_station-prague-1118-41592-a.wav	indoor
audio/airport-stockholm-10-419-a.wav	indoor
audio/shopping_mall-helsinki-130-3900-a.wav	indoor
audio/airport-helsinki-4-212-a.wav	indoor
audio/metro_station-lyon-1077-40767-a.wav	indoor
audio/shopping_mall-lisbon-1137-41649-a.wav	indoor
audio/airport-london-6-301-a.wav	indoor
audio/airport-barcelona-2-104-a.wav	indoor
audio/shopping_mall-stockholm-136-4112-a.wav	indoor
audio/metro_station-prague-1118-40369-a.wav	indoor
audio/metro_station-stockholm-83-2228-a.wav	indoor
audio/shopping_mall-paris-133-4012-a.wav	indoor
audio/metro_station-prague-1118-41688-a.wav	indoor
audio/metro_station-barcelona-61-1841-a.wav	indoor
audio/metro_station-vienna-88-2408-a.wav	indoor
audio/airport-lisbon-1122-40660-a.wav	indoor
audio/shopping_mall-lyon-1043-43866-a.wav	indoor
audio/airport-barcelona-1-60-a.wav	indoor
audio/shopping_mall-paris-133-4004-a.wav	indoor
audio/shopping_mall-stockholm-136-4131-a.wav	indoor
audio/metro_station-barcelona-61-1849-a.wav	indoor
audio/shopping_mall-vienna-138-4199-a.wav	indoor
audio/airport-london-5-224-a.wav	indoor
audio/metro_station-london-73-2077-a.wav	indoor
audio/metro_station-stockholm-84-2254-a.wav	indoor
audio/metro_station-lisbon-1007-43508-a.wav	indoor
audio/airport-stockholm-11-476-a.wav	indoor
audio/airport-lisbon-1114-40213-a.wav	indoor
audio/airport-lyon-1101-41501-a.wav	indoor
audio/airport-barcelona-1-67-a.wav	indoor
audio/shopping_mall-helsinki-130-3908-a.wav	indoor
audio/airport-lisbon-1114-43793-a.wav	indoor
audio/airport-paris-9-404-a.wav	indoor
audio/metro_station-prague-1019-40831-a.wav	indoor
audio/metro_station-helsinki-65-1951-a.wav	indoor
audio/airport-paris-9-377-a.wav	indoor
audio/shopping_mall-helsinki-128-3815-a.wav	indoor
audio/shopping_mall-stockholm-136-4110-a.wav	indoor
audio/metro_station-stockholm-84-2276-a.wav	indoor
audio/airport-prague-1015-41221-a.wav	indoor
audio/shopping_mall-lisbon-1002-43354-a.wav	indoor
audio/airport-lyon-1095-43724-a.wav	indoor
audio/metro_station-lisbon-1007-42073-a.wav	indoor
audio/airport-barcelona-1-59-a.wav	indoor
audio/metro_station-lisbon-1020-43604-a.wav	indoor
audio/airport-stockholm-11-457-a.wav	indoor
audio/metro_station-lyon-1010-41791-a.wav	indoor
audio/shopping_mall-prague-1053-42897-a.wav	indoor
audio/shopping_mall-london-131-3943-a.wav	indoor
audio/airport-stockholm-11-466-a.wav	indoor
audio/shopping_mall-paris-134-4061-a.wav	indoor
audio/shopping_mall-barcelona-127-3781-a.wav	indoor
audio/airport-paris-7-335-a.wav	indoor
audio/metro_station-lisbon-1020-40275-a.wav	indoor
audio/shopping_mall-paris-134-4042-a.wav	indoor
audio/airport-lisbon-1000-43679-a.wav	indoor
audio/metro_station-stockholm-85-2285-a.wav	indoor
audio/airport-barcelona-1-43-a.wav	indoor
audio/airport-paris-9-412-a.wav	indoor
audio/airport-london-5-248-a.wav	indoor
audio/airport-paris-9-382-a.wav	indoor
audio/metro_station-paris-80-2173-a.wav	indoor
audio/metro_station-prague-1118-43612-a.wav	indoor
audio/shopping_mall-barcelona-126-3766-a.wav	indoor
audio/shopping_mall-stockholm-137-4144-a.wav	indoor
audio/metro_station-stockholm-85-2291-a.wav	indoor
audio/airport-prague-1015-43277-a.wav	indoor
audio/shopping_mall-helsinki-128-3837-a.wav	indoor
audio/shopping_mall-london-131-3949-a.wav	indoor
audio/shopping_mall-vienna-139-4241-a.wav	indoor
audio/airport-london-6-297-a.wav	indoor
audio/shopping_mall-prague-1009-42762-a.wav	indoor
audio/airport-stockholm-12-492-a.wav	indoor
audio/shopping_mall-lisbon-1125-43113-a.wav	indoor
audio/airport-prague-1034-40629-a.wav	indoor
audio/shopping_mall-stockholm-135-4093-a.wav	indoor
audio/airport-stockholm-11-478-a.wav	indoor
audio/metro_station-prague-1118-43815-a.wav	indoor
audio/airport-prague-1023-42171-a.wav	indoor
audio/shopping_mall-prague-1031-41131-a.wav	indoor
audio/shopping_mall-lyon-1043-43252-a.wav	indoor
audio/shopping_mall-stockholm-136-4109-a.wav	indoor
audio/shopping_mall-stockholm-135-4092-a.wav	indoor
audio/shopping_mall-lyon-1066-43343-a.wav	indoor
audio/airport-london-5-256-a.wav	indoor
audio/shopping_mall-lyon-1066-42164-a.wav	indoor
audio/shopping_mall-paris-134-4033-a.wav	indoor
audio/metro_station-vienna-87-2364-a.wav	indoor
audio/airport-london-6-288-a.wav	indoor
audio/metro_station-paris-79-2158-a.wav	indoor
audio/metro_station-stockholm-84-2270-a.wav	indoor
audio/shopping_mall-helsinki-129-3855-a.wav	indoor
audio/airport-vienna-14-589-a.wav	indoor
audio/airport-stockholm-11-461-a.wav	indoor
audio/airport-stockholm-10-444-a.wav	indoor
audio/airport-vienna-13-542-a.wav	indoor
audio/shopping_mall-barcelona-126-3743-a.wav	indoor
audio/metro_station-prague-1019-41777-a.wav	indoor
audio/airport-barcelona-1-29-a.wav	indoor
audio/metro_station-vienna-88-2428-a.wav	indoor
audio/shopping_mall-stockholm-137-4165-a.wav	indoor
audio/metro_station-barcelona-63-1898-a.wav	indoor
audio/metro_station-barcelona-62-1854-a.wav	indoor
audio/shopping_mall-stockholm-137-4163-a.wav	indoor
audio/shopping_mall-prague-1009-42618-a.wav	indoor
audio/metro_station-barcelona-62-1864-a.wav	indoor
audio/shopping_mall-paris-134-4041-a.wav	indoor
audio/airport-vienna-14-583-a.wav	indoor
audio/airport-barcelona-2-111-a.wav	indoor
audio/airport-lyon-1101-41231-a.wav	indoor
audio/airport-helsinki-4-200-a.wav	indoor
audio/airport-helsinki-4-207-a.wav	indoor
audio/metro_station-vienna-88-2412-a.wav	indoor
audio/airport-helsinki-4-193-a.wav	indoor
audio/metro_station-helsinki-67-2006-a.wav	indoor
audio/metro_station-vienna-88-2418-a.wav	indoor
audio/airport-paris-7-317-a.wav	indoor
audio/metro_station-vienna-87-2392-a.wav	indoor
audio/shopping_mall-prague-1031-43722-a.wav	indoor
audio/airport-london-6-298-a.wav	indoor
audio/metro_station-paris-82-2205-a.wav	indoor
audio/airport-lyon-1095-40859-a.wav	indoor
audio/metro_station-london-73-2074-a.wav	indoor
audio/metro_station-paris-80-2175-a.wav	indoor
audio/airport-helsinki-3-151-a.wav	indoor
audio/airport-prague-1023-40542-a.wav	indoor
audio/airport-prague-1034-41515-a.wav	indoor
audio/airport-lisbon-1122-41661-a.wav	indoor
audio/shopping_mall-lyon-1066-42085-a.wav	indoor
audio/metro_station-helsinki-65-1952-a.wav	indoor
audio/shopping_mall-helsinki-129-3849-a.wav	indoor
audio/shopping_mall-vienna-140-4252-a.wav	indoor
audio/metro_station-vienna-87-2370-a.wav	indoor
audio/metro_station-lyon-1077-41713-a.wav	indoor
audio/airport-paris-9-409-a.wav	indoor
audio/airport-helsinki-3-130-a.wav	indoor
audio/airport-helsinki-3-162-a.wav	indoor
audio/shopping_mall-barcelona-125-3701-a.wav	indoor
audio/metro_station-stockholm-83-2216-a.wav	indoor
audio/shopping_mall-prague-1009-43019-a.wav	indoor
audio/shopping_mall-barcelona-126-3756-a.wav	indoor
audio/shopping_mall-paris-134-4052-a.wav	indoor
audio/airport-lisbon-1000-42196-a.wav	indoor
audio/airport-stockholm-11-456-a.wav	indoor
audio/shopping_mall-helsinki-128-3817-a.wav	indoor
audio/metro_station-prague-1118-43519-a.wav	indoor
audio/shopping_mall-stockholm-135-4073-a.wav	indoor
audio/airport-barcelona-1-79-a.wav	indoor
audio/shopping_mall-barcelona-126-3744-a.wav	indoor
audio/shopping_mall-helsinki-129-3847-a.wav	indoor
audio/shopping_mall-london-131-3925-a.wav	indoor
audio/shopping_mall-london-131-3917-a.wav	indoor
audio/shopping_mall-barcelona-125-3724-a.wav	indoor
audio/airport-paris-9-389-a.wav	indoor
audio/airport-vienna-14-581-a.wav	indoor
audio/metro_station-lyon-1077-42423-a.wav	indoor
audio/shopping_mall-barcelona-125-3700-a.wav	indoor
audio/shopping_mall-prague-1053-43981-a.wav	indoor
audio/metro_station-lyon-1028-41452-a.wav	indoor
audio/shopping_mall-stockholm-135-4068-a.wav	indoor
audio/metro_station-stockholm-84-2264-a.wav	indoor
audio/airport-prague-1034-43238-a.wav	indoor
audio/shopping_mall-paris-134-4035-a.wav	indoor
audio/airport-vienna-13-520-a.wav	indoor
audio/shopping_mall-lisbon-1137-41528-a.wav	indoor
audio/shopping_mall-paris-133-4031-a.wav	indoor
audio/shopping_mall-lisbon-1137-42585-a.wav	indoor
audio/metro_station-helsinki-67-2009-a.wav	indoor
audio/metro_station-vienna-87-2365-a.wav	indoor
audio/airport-helsinki-4-176-a.wav	indoor
audio/shopping_mall-paris-134-4051-a.wav	indoor
audio/metro_station-stockholm-83-2225-a.wav	indoor
audio/metro_station-barcelona-63-1898-a.wav	indoor
audio/metro_station-lyon-1028-41033-a.wav	indoor
audio/shopping_mall-helsinki-128-3833-a.wav	indoor
audio/shopping_mall-helsinki-129-3851-a.wav	indoor
audio/metro_station-london-73-2073-a.wav	indoor
audio/metro_station-barcelona-62-1867-a.wav	indoor
audio/airport-paris-7-346-a.wav	indoor
audio/metro_station-helsinki-67-2011-a.wav	indoor
audio/metro_station-paris-80-2163-a.wav	indoor
audio/metro_station-helsinki-67-2007-a.wav	indoor
audio/airport-barcelona-1-34-a.wav	indoor
audio/shopping_mall-barcelona-126-3741-a.wav	indoor
audio/airport-lisbon-1000-40643-a.wav	indoor
audio/shopping_mall-vienna-139-4223-a.wav	indoor
audio/airport-stockholm-12-500-a.wav	indoor
audio/metro_station-vienna-88-2393-a.wav	indoor
audio/metro_station-vienna-88-2411-a.wav	indoor
audio/airport-lisbon-1122-43567-a.wav	indoor
audio/metro_station-helsinki-67-2005-a.wav	indoor
audio/metro_station-lisbon-1007-41730-a.wav	indoor
audio/airport-barcelona-1-36-a.wav	indoor
audio/metro_station-paris-79-2150-a.wav	indoor
audio/metro_station-lisbon-1021-41880-a.wav	indoor
audio/shopping_mall-stockholm-136-4116-a.wav	indoor
audio/airport-vienna-13-550-a.wav	indoor
audio/airport-prague-1034-43454-a.wav	indoor
audio/shopping_mall-helsinki-128-3838-a.wav	indoor
audio/airport-barcelona-0-10-a.wav	indoor
audio/metro_station-prague-1019-43133-a.wav	indoor
audio/shopping_mall-prague-1031-40056-a.wav	indoor
audio/metro_station-london-72-2052-a.wav	indoor
audio/airport-paris-7-318-a.wav	indoor
audio/airport-lyon-1101-40999-a.wav	indoor
audio/airport-helsinki-3-123-a.wav	indoor
audio/airport-paris-9-372-a.wav	indoor
audio/airport-lisbon-1114-43788-a.wav	indoor
audio/airport-helsinki-4-192-a.wav	indoor
audio/metro_station-london-75-2099-a.wav	indoor
audio/metro_station-paris-81-2183-a.wav	indoor
audio/airport-helsinki-3-167-a.wav	indoor
audio/metro_station-prague-1019-40540-a.wav	indoor
audio/metro_station-prague-1019-43758-a.wav	indoor
audio/shopping_mall-stockholm-136-4122-a.wav	indoor
audio/shopping_mall-stockholm-135-4092-a.wav	indoor
audio/metro_station-helsinki-65-1944-a.wav	indoor
audio/shopping_mall-lisbon-1002-42805-a.wav	indoor
audio/shopping_mall-paris-132-3988-a.wav	indoor
audio/shopping_mall-london-131-3954-a.wav	indoor
audio/metro_station-lyon-1077-42088-a.wav	indoor
audio/metro_station-stockholm-84-2273-a.wav	indoor
audio/shopping_mall-prague-1053-40769-a.wav	indoor
audio/shopping_mall-vienna-138-4206-a.wav	indoor
audio/shopping_mall-helsinki-128-3829-a.wav	indoor
audio/shopping_mall-paris-133-3996-a.wav	indoor
audio/shopping_mall-barcelona-125-3700-a.wav	indoor
audio/metro_station-paris-80-2174-a.wav	indoor
audio/shopping_mall-lisbon-1125-40521-a.wav	indoor
audio/shopping_mall-paris-134-4059-a.wav	indoor
audio/metro_station-london-75-2098-a.wav	indoor
audio/metro_station-paris-80-2177-a.wav	indoor
audio/airport-lisbon-1122-43249-a.wav	indoor
audio/airport-paris-9-397-a.wav	indoor
audio/airport-stockholm-10-438-a.wav	indoor
audio/shopping_mall-prague-1053-41657-a.wav	indoor
audio/airport-lyon-1041-43035-a.wav	indoor
audio/airport-helsinki-4-204-a.wav	indoor
audio/airport-paris-9-394-a.wav	indoor
audio/airport-london-6-284-a.wav	indoor
audio/metro_station-lyon-1077-40550-a.wav	indoor
audio/shopping_mall-vienna-140-4280-a.wav	indoor
audio/shopping_mall-prague-1009-43019-a.wav	indoor
audio/shopping_mall-vienna-138-4177-a.wav	indoor
audio/airport-prague-1069-43039-a.wav	indoor
audio/airport-barcelona-1-89-a.wav	indoor
audio/shopping_mall-lyon-1066-42116-a.wav	indoor
audio/metro_station-vienna-88-2396-a.wav	indoor
audio/metro_station-barcelona-63-1906-a.wav	indoor
audio/airport-lyon-1041-42942-a.wav	indoor
audio/shopping_mall-paris-132-3980-a.wav	indoor
audio/shopping_mall-helsinki-130-3894-a.wav	indoor
audio/metro_station-lisbon-1007-43976-a.wav	indoor
audio/airport-prague-1034-41674-a.wav	indoor
